code,subject,number,title,credits_min,credits_max,level,school,section_count
MUS-M 368,MUS,368,BALLET HISTORY,2.0,2.0,300,Music (MUS),1
MUS-M 390,MUS,390,HIST OF JAZZ 1: ORIGINS-1959,3.0,3.0,300,Music (MUS),1
MUS-M 400,MUS,400,UNDERGRAD RDGS IN MUSICOLOGY,1.0,3.0,400,Music (MUS),1
MUS-M 401,MUS,401,HISTORY & LIT OF MUSIC I,4.0,4.0,400,Music (MUS),12
MUS-M 407,MUS,407,SURV ORGAN LIT & PERF PRACT I,3.0,3.0,400,Music (MUS),1
MUS-M 410,MUS,410,COMPOSER OR TOPIC,3.0,3.0,400,Music (MUS),1
MUS-M 413,MUS,413,TOPICS IN LATIN AMERICAN MUSIC,3.0,3.0,400,Music (MUS),1
MUS-M 415,MUS,415,INTERPRETNG UNACCOMPANIED BACH,2.0,2.0,400,Music (MUS),1
MUS-M 431,MUS,431,SONG LITERATURE I,3.0,3.0,400,Music (MUS),1
MUS-M 435,MUS,435,PERFORMANCE PRACT BEFORE 1750,2.0,2.0,400,Music (MUS),1
MUS-M 469,MUS,469,SEMINAR STRING QUARTET LIT,2.0,2.0,400,Music (MUS),1
MUS-M 501,MUS,501,PROSEMINAR MUSIC HISTORY/LIT,3.0,3.0,500,Music (MUS),4
MUS-M 507,MUS,507,SURV ORGAN LIT & PERF PRACT I,3.0,3.0,500,Music (MUS),1
MUS-M 510,MUS,510,TOPICS IN MUSIC LITERATURE,3.0,3.0,500,Music (MUS),6
MUS-M 513,MUS,513,HST & PERF OF LAT JAZZ & SALSA,3.0,3.0,500,Latin American Studies (LTAM),1
MUS-M 515,MUS,515,INTERPRETNG UNACCOMPANIED BACH,2.0,2.0,500,Music (MUS),1
MUS-M 519,MUS,519,BAROQUE PERF PRACTICE,2.0,2.0,500,Music (MUS),1
MUS-M 523,MUS,523,MUSIC/RHETORIC IN PERFORMANCE,2.0,2.0,500,Music (MUS),1
MUS-M 525,MUS,525,SURVEY OF OPERATIC LITERATURE,3.0,3.0,500,Music (MUS),1
MUS-M 527,MUS,527,SYMPHONIC LITERATURE,3.0,3.0,500,Music (MUS),1
MUS-M 528,MUS,528,CHAMBER MUSIC LITERATURE,3.0,3.0,500,Music (MUS),1
MUS-M 531,MUS,531,SONG LITERATURE III,3.0,3.0,500,Music (MUS),1
MUS-M 532,MUS,532,SONG LITERATURE IV,3.0,3.0,500,Music (MUS),1
MUS-M 534,MUS,534,STRING LIT/PED CLB PIANISTS,3.0,3.0,500,Music (MUS),1
MUS-M 537,MUS,537,MAST SEM CHORAL LIT: 20C-TODAY,3.0,3.0,500,Music (MUS),1
MUS-M 539,MUS,539,INTRO TO MUSIC BIBLIOGRAPHY,2.0,3.0,500,Music (MUS),3
MUS-M 540,MUS,540,TOPICS ORGAN LIT & PERF PRACT,2.0,2.0,500,Music (MUS),1
MUS-M 544,MUS,544,PIANO LIT FROM 1850 TO PRES,3.0,3.0,500,Music (MUS),1
MUS-M 547,MUS,547,WOODWIND LITERATURE 1,3.0,3.0,500,Music (MUS),2
MUS-M 550,MUS,550,DOCTORAL STRING LITERATURE,1.0,3.0,500,Music (MUS),4
MUS-M 551,MUS,551,INTRO TO HISTORICAL MUSICOLOGY,3.0,3.0,500,Music (MUS),1
MUS-M 556,MUS,556,RES IN THE HIST & LIT OF MUSIC,3.0,3.0,500,Music (MUS),1
MUS-M 571,MUS,571,MASTER'S SEM IN SYMPHONIC LIT,3.0,3.0,500,Music (MUS),1
MUS-M 579,MUS,579,MASTER'S SEMINAR IN WIND LIT,3.0,3.0,500,Music (MUS),1
MUS-M 594,MUS,594,BIG BAND JAZZ,3.0,3.0,500,Music (MUS),1
MUS-M 602,MUS,602,SEMINAR IN MUSICOLOGY,3.0,3.0,600,Music (MUS),2
MUS-M 604,MUS,604,QUALIFYING EXAM TUTORIAL,3.0,3.0,600,Music (MUS),1
MUS-M 605,MUS,605,QUAL EXAM/DISS AREA TUTORIAL,3.0,3.0,600,Music (MUS),1
MUS-M 607,MUS,607,SURV ORGAN LIT & PERF PRACT I,3.0,3.0,600,Music (MUS),1
MUS-M 620,MUS,620,DOCTORAL FINAL PROJECT,1.0,8.0,600,Music (MUS),1
MUS-M 621,MUS,621,DOCTORAL PIANO ESSAY,1.0,3.0,600,Music (MUS),1
MUS-M 627,MUS,627,IND STUDY OF LIT OF GUITAR I,3.0,3.0,600,Music (MUS),1
MUS-M 634,MUS,634,STRING LIT/PED CLB PIANISTS,3.0,3.0,600,Music (MUS),1
MUS-M 635,MUS,635,PERFORMANCE PRACT BEFORE 1750,2.0,2.0,600,Music (MUS),1
MUS-M 640,MUS,640,TOPICS ORGAN LIT & PERF PRACT,2.0,2.0,600,Music (MUS),1
MUS-M 642,MUS,642,BRASS LITERATURE 2,3.0,3.0,600,Music (MUS),1
MUS-M 645,MUS,645,SEM IN PIANO LITERATURE I,3.0,3.0,600,Music (MUS),1
MUS-M 652,MUS,652,RENAISSANCE MUSIC,3.0,3.0,600,Music (MUS),1
MUS-M 653,MUS,653,BAROQUE MUSIC,3.0,3.0,600,Music (MUS),1
MUS-M 655,MUS,655,ROMANTIC MUSIC,3.0,3.0,600,Music (MUS),1
MUS-M 657,MUS,657,MUSIC SINCE 1960,3.0,3.0,600,Music (MUS),1
MUS-M 663,MUS,663,DOCT SEM CHORAL LIT: 20C-TODAY,3.0,3.0,600,Music (MUS),1
MUS-M 665,MUS,665,SURVEY OF VIOLIN/VIOLA LIT I,2.0,2.0,600,Music (MUS),1
MUS-M 669,MUS,669,SEMINAR STRING QUARTET LIT,2.0,2.0,600,Music (MUS),1
MUS-M 671,MUS,671,DOCTORAL SEM IN SYMPHONIC LIT,3.0,3.0,600,Music (MUS),1
MUS-M 679,MUS,679,DOCTORAL SEMINAR IN WIND LIT,3.0,3.0,600,Music (MUS),1
MUS-M 688,MUS,688,SOLO VOCAL LIT AFTER 1900,3.0,3.0,600,Music (MUS),1
MUS-M 698,MUS,698,INDIV SEMINAR IN MUSICOLOGY,3.0,3.0,600,Music (MUS),1
MUS-M 700,MUS,700,DISSERTATION IN MUSICOLOGY,1.0,15.0,700,Music (MUS),1
MUS-N 340,MUS,340,MUSIC PERFORMANCE AND MEDIA,2.0,2.0,300,Music (MUS),1
MUS-N 399,MUS,399,HONORS SEMINAR IN MUSIC,3.0,3.0,300,Music (MUS),2
MUS-N 499,MUS,499,HONORS PROJECT IN MUSIC,3.0,3.0,400,Music (MUS),1
MUS-N 540,MUS,540,MUSIC PERFORMANCE AND MEDIA,3.0,3.0,500,Music (MUS),1
MUS-N 561,MUS,561,MIDI AND COMPUTER MUSIC,3.0,3.0,500,Music (MUS),2
MUS-O 101,MUS,101,FUNDAMENTALS OF JAZZ THEORY,2.0,2.0,100,Music (MUS),1
MUS-O 111,MUS,111,JAZZ BASS ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-O 112,MUS,112,JAZZ GUITAR ELECT/SECONDARY,2.0,2.0,100,Music (MUS),2
MUS-O 114,MUS,114,JAZZ PIANO ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-O 132,MUS,132,JAZZ TROMBONE ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-O 141,MUS,141,JAZZ VOICE ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-O 151,MUS,151,JAZZ OTHER ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-O 213,MUS,213,JAZZ LISTENING,3.0,3.0,200,Music (MUS),1
MUS-O 316,MUS,316,JAZZ ARRANGING 1,2.0,2.0,300,Music (MUS),1
MUS-O 322,MUS,322,JAZZ IMPROVISATION 2,2.0,2.0,300,Music (MUS),1
MUS-O 323,MUS,323,JAZZ IMPROVISATION 3,3.0,3.0,300,Music (MUS),1
MUS-O 411,MUS,411,JAZZ BASS UNDERGRAD MAJOR,2.0,3.0,400,Music (MUS),1
MUS-O 412,MUS,412,JAZZ GUITAR UNDERGRAD MAJOR,2.0,3.0,400,Music (MUS),1
MUS-O 413,MUS,413,JAZZ PERC UNDERGRAD MAJOR,2.0,3.0,400,Music (MUS),1
MUS-O 414,MUS,414,JAZZ PIANO UNDERGRAD MAJOR,2.0,3.0,400,Music (MUS),1
MUS-O 421,MUS,421,JAZZ SAX UNDERGRAD MAJOR,2.0,3.0,400,Music (MUS),2
MUS-O 431,MUS,431,JAZZ TRUMPET UNDERGRAD MAJOR,2.0,3.0,400,Music (MUS),1
MUS-O 432,MUS,432,JAZZ TROMBONE UNDERGRAD MAJOR,2.0,3.0,400,Music (MUS),1
MUS-O 441,MUS,441,JAZZ VOICE UNDERGRAD MAJOR,2.0,3.0,400,Music (MUS),1
MUS-O 450,MUS,450,JAZZ CHAMBER ENSEMBLE,1.0,1.0,400,Music (MUS),2
MUS-O 501,MUS,501,FUNDAMENTALS OF JAZZ THEORY,1.0,1.0,500,Music (MUS),1
MUS-O 513,MUS,513,JAZZ LISTENING/EAR TRAINING,3.0,3.0,500,Music (MUS),1
MUS-O 516,MUS,516,JAZZ ARRANGING 1,3.0,3.0,500,Music (MUS),1
MUS-O 522,MUS,522,JAZZ IMPROVISATION 2,3.0,3.0,500,Music (MUS),1
MUS-O 523,MUS,523,JAZZ IMPROVISATION 3,3.0,3.0,500,Music (MUS),1
MUS-O 550,MUS,550,JAZZ CHAMBER ENSEMBLE,0.0,1.0,500,Music (MUS),2
MUS-O 590,MUS,590,JAZZ RECITAL PREPARATION,1.0,1.0,500,Music (MUS),8
MUS-O 601,MUS,601,DOCTORAL JAZZ RECITAL,1.0,1.0,600,Music (MUS),1
MUS-O 602,MUS,602,DOCTORAL JAZZ LECTURE RECITAL,1.0,1.0,600,Music (MUS),1
MUS-O 741,MUS,741,JAZZ VOICE GRAD ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-O 811,MUS,811,JAZZ BASS GRAD MINOR,2.0,4.0,800,Music (MUS),1
MUS-O 812,MUS,812,JAZZ GUITAR GRAD MINOR,2.0,4.0,800,Music (MUS),2
MUS-O 813,MUS,813,JAZZ PERCUSSION GRAD MINOR,2.0,4.0,800,Music (MUS),1
MUS-O 814,MUS,814,JAZZ PIANO GRAD MINOR,2.0,4.0,800,Music (MUS),1
MUS-O 821,MUS,821,JAZZ SAXOPHONE GRAD MINOR,2.0,4.0,800,Music (MUS),2
MUS-O 831,MUS,831,JAZZ TRUMPET GRAD MINOR,2.0,4.0,800,Music (MUS),1
MUS-O 832,MUS,832,JAZZ TROMBONE GRAD MINOR,2.0,4.0,800,Music (MUS),1
MUS-O 841,MUS,841,JAZZ VOICE GRAD MINOR,2.0,4.0,800,Music (MUS),1
MUS-O 851,MUS,851,JAZZ OTHER GRAD MINOR,2.0,4.0,800,Music (MUS),1
MUS-O 911,MUS,911,JAZZ BASS GRAD MAJOR,2.0,8.0,900,Music (MUS),1
MUS-O 912,MUS,912,JAZZ GUITAR GRAD MAJOR,2.0,8.0,900,Music (MUS),1
MUS-O 913,MUS,913,JAZZ PERCUSSION GRAD MAJOR,2.0,8.0,900,Music (MUS),1
MUS-O 914,MUS,914,JAZZ PIANO GRAD MAJOR,2.0,8.0,900,Music (MUS),1
MUS-O 921,MUS,921,JAZZ SAXOPHONE GRAD MAJOR,2.0,8.0,900,Music (MUS),2
MUS-O 931,MUS,931,JAZZ TRUMPET GRAD MAJOR,2.0,8.0,900,Music (MUS),1
MUS-O 932,MUS,932,JAZZ TROMBONE GRAD MAJOR,2.0,8.0,900,Music (MUS),1
MUS-O 941,MUS,941,JAZZ VOICE GRAD MAJOR,2.0,8.0,900,Music (MUS),1
MUS-P 100,MUS,100,PIANO ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-P 110,MUS,110,BEGIN PIANO CLASS 1 NONMUS MAJ,3.0,3.0,100,"Theatre, Drama & Cntmp Dance (THTR)",46
MUS-P 111,MUS,111,PIANO CLASS MUSIC MAJORS I,2.0,2.0,100,Music (MUS),12
MUS-P 115,MUS,115,ACCEL BEGIN PIANO I NONMUS MAJ,3.0,3.0,100,Music (MUS),1
MUS-P 120,MUS,120,BEGIN PIANO CLASS 2 NONMUS MAJ,3.0,3.0,100,Music (MUS),11
MUS-P 121,MUS,121,PIANO CLASS MUSIC MAJORS II,2.0,2.0,100,Music (MUS),5
MUS-P 130,MUS,130,BEGIN PIANO CLASS 3 NONMUS MAJ,2.0,2.0,100,Music (MUS),1
MUS-P 131,MUS,131,PIANO CLASS MUSIC MAJORS III,2.0,2.0,100,Music (MUS),3
MUS-P 201,MUS,201,JAZZ PIANO CLASS 1,2.0,2.0,200,Music (MUS),2
MUS-P 202,MUS,202,JAZZ PIANO CLASS 2,2.0,2.0,200,Music (MUS),1
MUS-P 400,MUS,400,PIANO UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),9
MUS-P 601,MUS,601,DOCTORAL PIANO RECITAL,1.0,1.0,600,Music (MUS),1
MUS-P 603,MUS,603,DOCTORAL PIANO LECTURE/RECITAL,1.0,1.0,600,Music (MUS),1
MUS-P 604,MUS,604,DOCTORAL PIANO RECITAL-FINAL,1.0,1.0,600,Music (MUS),1
MUS-P 605,MUS,605,DOCTORAL PIANO CONCERTO I,1.0,1.0,600,Music (MUS),1
MUS-P 606,MUS,606,DOCTORAL PIANO CONCERTO II,1.0,1.0,600,Music (MUS),1
MUS-P 610,MUS,610,DOCTORAL CLB PIANO RECITAL,1.0,1.0,600,Music (MUS),4
MUS-P 700,MUS,700,PIANO GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-P 715,MUS,715,KEYBOARD REVIEW GRAD STUDENTS,1.0,1.0,700,Music (MUS),2
MUS-P 720,MUS,720,JAZZ PIANO REVIEW GRADUATE,1.0,1.0,700,Music (MUS),1
MUS-P 800,MUS,800,PIANO GRADUATE MINOR,2.0,4.0,800,Music (MUS),7
MUS-P 801,MUS,801,COLLABORATIVE PIANO GRAD MINOR,2.0,4.0,800,Music (MUS),1
MUS-P 900,MUS,900,PIANO GRAD MAJOR,3.0,8.0,900,Music (MUS),8
MUS-P 901,MUS,901,COLLABORATIVE PIANO GRAD MAJOR,3.0,8.0,900,Music (MUS),7
MUS-Q 100,MUS,100,ORGAN ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-Q 110,MUS,110,CARILLON ELECTIVE/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-Q 400,MUS,400,ORGAN UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),3
MUS-Q 601,MUS,601,DOCTORAL ORGAN RECITAL,1.0,1.0,600,Music (MUS),4
MUS-Q 608,MUS,608,DOCTORAL ORGAN/CHOIR PRACTICUM,1.0,1.0,600,Music (MUS),1
MUS-Q 700,MUS,700,ORGAN GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),3
MUS-Q 710,MUS,710,CARILLON GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-Q 800,MUS,800,ORGAN GRADUATE MINOR,2.0,4.0,800,Music (MUS),2
MUS-Q 900,MUS,900,ORGAN GRAD MAJOR,3.0,8.0,900,Music (MUS),3
MUS-R 410,MUS,410,DRAMATIC COACHING,1.0,2.0,400,Music (MUS),1
MUS-R 474,MUS,474,OPERA WORKSHOP,3.0,3.0,400,Music (MUS),1
MUS-R 571,MUS,571,OPERA WORKSHOP,3.0,3.0,500,Music (MUS),2
MUS-R 572,MUS,572,OPERA WORKSHOP,3.0,3.0,500,Music (MUS),1
MUS-R 610,MUS,610,DRAMATIC COACHING,1.0,2.0,600,Music (MUS),1
MUS-S 110,MUS,110,VIOLIN ELECT/SECONDARY,2.0,2.0,100,Music (MUS),3
MUS-S 120,MUS,120,VIOLA ELECT/SECONDARY,2.0,2.0,100,Music (MUS),2
MUS-S 130,MUS,130,CELLO ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-S 140,MUS,140,DOUBLE BASS ELECT/SECONDARY,2.0,2.0,100,Music (MUS),2
MUS-S 410,MUS,410,VIOLIN UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),12
MUS-S 420,MUS,420,VIOLA UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),6
MUS-S 430,MUS,430,CELLO UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),5
MUS-S 440,MUS,440,DOUBLE BASS UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),3
MUS-S 611,MUS,611,DOCTORAL VIOLIN RECITAL I,1.0,1.0,600,Music (MUS),1
MUS-S 612,MUS,612,DOCTORAL VIOLIN RECITAL II,1.0,1.0,600,Music (MUS),1
MUS-S 613,MUS,613,DOCTORAL VIOLIN CONCERTO,1.0,1.0,600,Music (MUS),1
MUS-S 614,MUS,614,DOCTORAL VIOLA CONCERTO,1.0,1.0,600,Music (MUS),1
MUS-S 621,MUS,621,DOCTORAL VIOLA RECITAL 1,1.0,1.0,600,Music (MUS),1
MUS-S 622,MUS,622,DOCTORAL VIOLA RECITAL 2,1.0,1.0,600,Music (MUS),1
MUS-S 631,MUS,631,DOCTORAL CELLO RECITAL I,1.0,1.0,600,Music (MUS),1
MUS-S 632,MUS,632,DOCTORAL CELLO RECITAL II,1.0,1.0,600,Music (MUS),1
MUS-S 633,MUS,633,DOCTORAL CELLO CONCERTO,1.0,1.0,600,Music (MUS),1
MUS-S 651,MUS,651,DOCTORAL DOUBLE BASS RECITAL 1,1.0,1.0,600,Music (MUS),1
MUS-S 652,MUS,652,DOCTORAL DOUBLE BASS RECITAL 2,1.0,1.0,600,Music (MUS),1
MUS-S 710,MUS,710,VIOLIN GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),2
MUS-S 720,MUS,720,VIOLA GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-S 730,MUS,730,CELLO GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-S 740,MUS,740,DOUBLE BASS GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-S 810,MUS,810,VIOLIN GRADUATE MINOR,2.0,4.0,800,Music (MUS),9
MUS-S 820,MUS,820,VIOLA GRADUATE MINOR,2.0,4.0,800,Music (MUS),5
MUS-S 830,MUS,830,CELLO GRADUATE MINOR,2.0,4.0,800,Music (MUS),4
MUS-S 840,MUS,840,DOUBLE BASS GRADUATE MINOR,2.0,4.0,800,Music (MUS),2
MUS-S 910,MUS,910,VIOLIN GRAD MAJOR,3.0,8.0,900,Music (MUS),11
MUS-S 920,MUS,920,VIOLA GRAD MAJOR,3.0,8.0,900,Music (MUS),7
MUS-S 930,MUS,930,CELLO GRAD MAJOR,3.0,8.0,900,Music (MUS),5
MUS-S 940,MUS,940,DOUBLE BASS GRAD MAJOR,3.0,8.0,900,Music (MUS),3
MUS-T 109,MUS,109,RUDIMENTS OF MUSIC 1,3.0,3.0,100,Music (MUS),6
MUS-T 132,MUS,132,MUSICAL SKILLS I,1.0,1.0,100,Music (MUS),1
MUS-T 134,MUS,134,POPULAR MUSIC SKILLS I,2.0,2.0,100,Music (MUS),3
MUS-T 151,MUS,151,MUSIC THEORY & LITERATURE I,3.0,3.0,100,Music (MUS),14
MUS-T 231,MUS,231,MUSICAL SKILLS II,1.0,1.0,200,Music (MUS),7
MUS-T 232,MUS,232,MUSICAL SKILLS III,1.0,1.0,200,Music (MUS),1
MUS-T 251,MUS,251,MUSIC THEORY & LITERATURE III,3.0,3.0,200,Music (MUS),9
MUS-T 261,MUS,261,MUSIC THEORY & LIT III HONORS,3.0,3.0,200,Honors (HON),2
MUS-T 331,MUS,331,MUSICAL SKILLS IV,1.0,1.0,300,Music (MUS),5
MUS-T 351,MUS,351,MUSIC THEORY & LITERATURE V,3.0,3.0,300,Music (MUS),3
MUS-T 361,MUS,361,MUSIC THEORY AND LIT V HONORS,3.0,3.0,300,Music (MUS),1
MUS-T 400,MUS,400,UNDERGRADUATE RDGS IN THEORY,1.0,3.0,400,Music (MUS),1
MUS-T 410,MUS,410,ANALYSIS OF HIP HOP,3.0,3.0,400,Honors (HON),2
MUS-T 508,MUS,508,WRITTEN THEORY REV-GRAD STDNTS,3.0,3.0,500,Music (MUS),1
MUS-T 545,MUS,545,INTRODUCTRY ANALYSIS MUSIC LIT,3.0,3.0,500,Music (MUS),1
MUS-T 551,MUS,551,ANALYTICAL TECHS/TONAL MUSIC,3.0,3.0,500,Music (MUS),1
MUS-T 556,MUS,556,ANALYSIS OF MUSIC SINCE 1900,3.0,3.0,500,Music (MUS),1
MUS-T 561,MUS,561,MUSIC THEORY: VARIABLE TOPICS,3.0,3.0,500,Music (MUS),1
MUS-T 565,MUS,565,STYLISTIC COUNTERPOINT,3.0,3.0,500,Music (MUS),1
MUS-T 591,MUS,591,MUSIC THEORY PEDAGOGY,3.0,3.0,500,Music (MUS),1
MUS-T 599,MUS,599,MASTER'S DEGREE COMP REVIEW,0.0,0.0,500,Music (MUS),1
MUS-T 619,MUS,619,PROJECTS/PROBLMS IN MUS THEORY,1.0,3.0,600,Music (MUS),1
MUS-T 650,MUS,650,DISSERTATION TOPIC WORKSHOP,1.0,1.0,600,Music (MUS),1
MUS-T 658,MUS,658,ANALYSIS OF POPULAR MUSIC,3.0,3.0,600,Cognitive Science (COGS),2
MUS-T 659,MUS,659,PUBLIC LECTURE,0.0,0.0,600,Music (MUS),1
MUS-T 700,MUS,700,DISSERTATION IN THEORY,1.0,12.0,700,Music (MUS),1
MUS-U 210,MUS,210,REED MAKING,1.0,1.0,200,Music (MUS),3
MUS-U 250,MUS,250,MUSIC CAREER DEVELOPMENT,2.0,2.0,200,Music (MUS),2
MUS-U 261,MUS,261,MUSIC/COMMUNITY ENGAGEMENT I,3.0,3.0,200,Music (MUS),1
MUS-U 300,MUS,300,INTRO MUSIC ENTREPRENEURSHIP,3.0,3.0,300,Music (MUS),1
MUS-U 315,MUS,315,PERF ARTS EDUC AND OUTREACH,0.0,3.0,300,Music (MUS),1
MUS-U 390,MUS,390,TOPICS UNDERGRAD MUSIC STUDY,1.0,1.0,300,Music (MUS),1
MUS-U 406,MUS,406,INTRO TO PIANO TECHNOLOGY,3.0,3.0,400,Music (MUS),1
MUS-U 501,MUS,501,INTRO TO PIANO TECHNOLOGY,3.0,3.0,500,Music (MUS),1
MUS-U 510,MUS,510,ADVANCED REED MAKING,1.0,1.0,500,Music (MUS),3
MUS-U 515,MUS,515,PERF ARTS EDUC AND OUTREACH,0.0,3.0,500,Music (MUS),1
MUS-U 540,MUS,540,INTRO MUSIC ENTREPRENEURSHIP,3.0,3.0,500,Music (MUS),1
MUS-U 550,MUS,550,MUSIC CAREER DEVELOPMENT,2.0,2.0,500,Music (MUS),2
MUS-U 590,MUS,590,TOPICS GRAD MUSIC STUDY,1.0,1.0,500,Music (MUS),1
MUS-U 596,MUS,596,RESEARCH IN MUSIC,1.0,3.0,500,Music (MUS),3
MUS-V 100,MUS,100,VOICE ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-V 101,MUS,101,VOICE CLASS,2.0,2.0,100,Music (MUS),2
MUS-V 105,MUS,105,VOICE CLASS AND STYLES,3.0,3.0,100,Music (MUS),8
MUS-V 120,MUS,120,LYRIC ENGLISH DICTION,1.0,1.0,100,Music (MUS),1
MUS-V 150,MUS,150,LYRIC ITALIAN DICTION,1.0,1.0,100,Music (MUS),1
MUS-V 250,MUS,250,LYRIC GERMAN DICTION,1.0,1.0,200,Music (MUS),1
MUS-V 350,MUS,350,LYRIC FRENCH DICTION,1.0,1.0,300,Music (MUS),1
MUS-V 400,MUS,400,VOICE UNDERGRAD MAJOR,2.0,3.0,400,Music (MUS),16
MUS-V 410,MUS,410,VOCAL COACHING,1.0,2.0,400,Music (MUS),3
MUS-V 580,MUS,580,PRACTICUM/GERMAN FOR MUSICIANS,2.0,2.0,500,Germanic Languages (GER),1
MUS-V 601,MUS,601,DOCTORAL VOICE RECITAL,1.0,1.0,600,Music (MUS),1
MUS-V 602,MUS,602,DOCTORAL VOICE RECITAL,1.0,1.0,600,Music (MUS),1
MUS-V 603,MUS,603,DOCTORAL VOICE RECITAL,1.0,1.0,600,Music (MUS),1
MUS-V 700,MUS,700,VOICE GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-V 800,MUS,800,VOICE GRADUATE MINOR,2.0,4.0,800,Music (MUS),9
MUS-V 900,MUS,900,VOICE GRAD MAJOR,3.0,8.0,900,Music (MUS),17
MUS-V 910,MUS,910,VOCAL COACHING,1.0,2.0,900,Music (MUS),3
MUS-W 110,MUS,110,FLUTE/PICCOLO ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-W 120,MUS,120,OBOE/ENG HORN ELECT/SECONDARY,2.0,2.0,100,Music (MUS),2
MUS-W 130,MUS,130,CLARINET ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-W 140,MUS,140,BASSOON ELECT/SECONDARY,2.0,2.0,100,Music (MUS),1
MUS-W 150,MUS,150,SAXOPHONE ELECT/SECONDARY,2.0,2.0,100,Music (MUS),2
MUS-W 410,MUS,410,FLUTE/PICCOLO UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),4
MUS-W 420,MUS,420,OBOE/ENG HORN UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),3
MUS-W 430,MUS,430,CLARINET UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),3
MUS-W 440,MUS,440,BASSOON UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),3
MUS-W 450,MUS,450,SAXOPHONE UNDERGRAD MAJOR,2.0,6.0,400,Music (MUS),2
MUS-W 611,MUS,611,DOCT WOODWIND SOLO RECITAL 1,1.0,1.0,600,Music (MUS),1
MUS-W 612,MUS,612,DOCT WOODWIND SOLO RECITAL 2,1.0,1.0,600,Music (MUS),1
MUS-W 613,MUS,613,DOCT WOODWIND CHAMBER MUS REC,1.0,1.0,600,Music (MUS),1
MUS-W 710,MUS,710,FLUTE/PICCOLO GRAD ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-W 720,MUS,720,OBOE/ENG HORN GRAD ELECTIVE,2.0,4.0,700,Music (MUS),2
MUS-W 730,MUS,730,CLARINET GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-W 740,MUS,740,BASSOON GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-W 750,MUS,750,SAXOPHONE GRADUATE ELECTIVE,2.0,4.0,700,Music (MUS),1
MUS-W 810,MUS,810,FLUTE & PICCOLO GRADUATE MINOR,2.0,4.0,800,Music (MUS),3
MUS-W 820,MUS,820,OBOE & ENG HORN GRADUATE MINOR,2.0,4.0,800,Music (MUS),2
MUS-W 830,MUS,830,CLARINET GRADUATE MINOR,2.0,4.0,800,Music (MUS),2
MUS-W 840,MUS,840,BASSOON GRADUATE MINOR,2.0,4.0,800,Music (MUS),2
MUS-W 850,MUS,850,SAXOPHONE GRADUATE MINOR,2.0,4.0,800,Music (MUS),2
MUS-W 910,MUS,910,FLUTE/PICCOLO GRAD MAJOR,3.0,8.0,900,Music (MUS),4
MUS-W 920,MUS,920,OBOE/ENG HORN GRAD MAJOR,3.0,8.0,900,Music (MUS),3
MUS-W 930,MUS,930,CLARINET GRAD MAJOR,3.0,8.0,900,Music (MUS),3
MUS-W 940,MUS,940,BASSOON GRAD MAJOR,3.0,8.0,900,Music (MUS),3
MUS-W 950,MUS,950,SAXOPHONE GRAD MAJOR,3.0,8.0,900,Music (MUS),2
MUS-X 1,MUS,1,ALL-CAMPUS ENSEMBLE,1.0,1.0,100,Music (MUS),5
MUS-X 2,MUS,2,PIANO ACCOMPANYING,2.0,2.0,100,Music (MUS),1
MUS-X 30,MUS,30,BALLET ENSEMBLE,2.0,2.0,100,Music (MUS),1
