class_number,course_code,component,status,topic,capacity,available,waitlist,delivery_mode,instructors,days,start,end,building,room
8625,MUS-Y 943,LEC,OPEN,,10,9,0,,Blendulf J,,,,ARR,
8628,SLAV-P 505,LEC,OPEN,,5,5,0,IN_PERSON,Sicinski L,TUTH,11:10,12:25,WB,WEB
8629,EALC-C 408,LEC,CLOSED,,10,0,0,IN_PERSON,Bao Y,WE,15:10,16:00,ED,2280
8630,CHEM-C 505,LEC,OPEN,,99,56,0,IN_PERSON,Bloch E,TH,08:00,09:15,CH,001
8631,SOAD-Z 601,LEC,OPEN,,15,11,0,IN_PERSON,Reinhart C,MOTH,13:00,18:00,HD,TBA
8632,SOAD-Z 611,LEC,OPEN,,15,7,0,IN_PERSON,Pardo Rojo L,TUWE,13:00,18:00,HD,TBA
8634,SPH-K 492,LEC,OPEN,,5,5,0,,Ryder R,,,,ARR,
8635,LTAM-L 727,LEC,OPEN,ADVANCED HAITIAN CREOLE,3,3,0,IN_PERSON,,MOWE,14:20,15:35,WH,006
8636,EALC-C 301,DRL,OPEN,,13,1,0,IN_PERSON,Lu Y,MOWEFR,10:25,11:15,BH,233
8637,EALC-C 533,DRL,OPEN,,13,1,0,IN_PERSON,Lu Y,MOWEFR,10:25,11:15,BH,233
8640,CSCI-C 295,LEC,OPEN,,5,2,0,IN_PERSON,Sadik O,WE,15:55,18:25,IF,4063
8641,CSCI-B 599,LEC,OPEN,,5,5,0,IN_PERSON,Sadik O,WE,15:55,18:25,IF,4063
8642,SPH-K 799,LEC,OPEN,,10,10,0,,Johnson B,,,,ARR,
8643,OPT-V 607,LEC,OPEN,,2,2,0,,Pence N; Peabody T,,,,WB,WEB
8644,LAW-B 504,LEC,OPEN,,50,45,0,,Ahlbrand A; Tomain J,,,,WB,WEB
8645,MUS-O 112,LEC,OPEN,,10,4,0,,Williams A,,,,ARR,
8646,MUS-O 812,LEC,OPEN,,10,4,0,,Williams A,,,,ARR,
8648,MUS-K 400,LEC,OPEN,,18,18,0,,Kim T,,,,ARR,
8649,MUS-K 810,LEC,OPEN,,18,18,0,,Kim T,,,,ARR,
8650,ENGR-E 484,LEC,OPEN,,50,38,0,IN_PERSON,Wernert E,TUTH,15:55,17:10,HD,TBA
8651,ENGR-E 584,LEC,OPEN,,50,38,0,IN_PERSON,Wernert E,TUTH,15:55,17:10,HD,TBA
8652,SPH-K 693,LEC,OPEN,,25,25,0,,Kawata K,,,,ARR,
8654,PSY-P 895,LEC,OPEN,,10,8,0,,Lorenzo-Luaces L,,,,ARR,
8655,ENG-W 131,LEC,CLOSED,,23,0,0,IN_PERSON,MacRitchie R; Rivera A,MOWEFR,09:10,10:00,BH,245
8656,CHEM-C 501,LAB,OPEN,,5,3,0,IN_PERSON,Jonas Z,TH,12:45,16:30,CH,208
8657,MUS-X 90,LEC,OPEN,,20,2,0,IN_PERSON,Wesenberg B,MO,17:30,18:20,MA,454
8659,SPH-K 492,LEC,OPEN,,10,10,0,,Gruber A,,,,ARR,
8660,SPH-F 255,LEC,OPEN,,150,137,0,,Promei N,,,,WB,WEB
8661,AMST-G 753,LEC,CLOSED,,0,0,0,,Lepselter S,,,,ARR,
8662,MATH-M 800,LEC,OPEN,,10,9,0,,Plavnik J,,,,ARR,
8667,MUS-Y 722,LEC,OPEN,,5,5,0,,Stewart K,,,,ARR,
8668,MUS-Y 743,LEC,OPEN,,5,5,0,,Blendulf J,,,,ARR,
8669,MUS-Y 753,LEC,OPEN,,8,8,0,,Oddie J,,,,ARR,
8670,MUS-Y 744,LEC,OPEN,,5,5,0,,Blendulf J,,,,ARR,
8671,MSCH-J 804,LEC,OPEN,,10,10,0,,,,,,ARR,
8672,MSCH-T 540,LEC,OPEN,,10,10,0,,,,,,ARR,
8673,SPH-K 492,LEC,OPEN,,5,5,0,,Moscicki B,,,,ARR,
8674,MSCH-T 540,LEC,OPEN,,10,10,0,,,,,,ARR,
8675,MUS-Y 111,LEC,OPEN,,5,5,0,,Marsh D; Cooley T,,,,ARR,
8676,MUS-O 114,LEC,OPEN,,5,5,0,,Gillespie L,,,,ARR,
8677,PHSL-P 537,LEC,OPEN,,10,8,0,,Davis J,,,,ARR,
8681,SPH-I 100,LEC,CLOSED,WALKING FOR PHYSICAL ACTIVITY,50,0,1,,Miller K,,,,WB,WEB
8682,LLLC-Y 101,LEC,OPEN,,72,45,0,IN_PERSON,Weida S,TU,09:35,10:50,TE,F160
8683,SOC-S 869,LEC,OPEN,,30,28,0,,Alderson A,,,,ARR,
8684,PSY-P 101,LEC,CLOSED,,250,0,7,,Ratajack E,,,,WB,WEB
8685,NEUS-G 901,LEC,OPEN,,5,4,0,,Tracey D,,,,ARR,
8686,NEUS-G 901,LEC,OPEN,,5,5,0,,Wellman C,,,,ARR,
8687,NEUS-G 901,LEC,OPEN,,5,5,0,,Wisner K,,,,ARR,
8688,NEUS-G 901,LEC,OPEN,,5,4,0,,Wood J,,,,ARR,
8691,SPH-Q 400,LEC,OPEN,,20,15,0,IN_PERSON,Cruz R,TUTH,12:45,14:00,PH,10
8692,CHEM-C 127,LEC,OPEN,,252,2,35,IN_PERSON,Parobek A; Mata S; Vanderkamp J,TH,09:10,10:00,CH,122
8693,SPH-E 350,LEC,OPEN,,40,24,0,IN_PERSON,Wilke A,TUTH,15:55,17:10,GA,0003
8694,SPH-A 531,LEC,OPEN,,20,10,0,,Lueken J,,,,HD,TBA
8695,SPH-A 532,LEC,OPEN,,20,10,0,,Sage B,,,,HD,TBA
8696,SPH-A 530,LEC,OPEN,,20,10,0,,Sage B,,,,HD,TBA
8697,SPH-A 540,LEC,OPEN,,20,8,0,,Madsen L,,,,HD,TBA
8698,CHEM-C 127,LAB,CLOSED,,27,0,6,IN_PERSON,Dioum F,WE,16:10,19:10,CH,049
8699,PHSL-P 515,LEC,OPEN,,286,4,0,IN_PERSON,Davis J,MOWEFR,08:00,09:15,WH,100
8700,SPH-T 389,LEC,CLOSED,,40,0,5,IN_PERSON,Miller M,MOWEFR,13:55,14:45,GA,0003
8701,SPH-R 512,LEC,OPEN,,40,16,0,,Simic Stanojevic I,,,,WB,WEB
8704,SPH-W 136,LEC,CLOSED,,11,0,2,IN_PERSON,Brown N; Kivland T,MO,18:40,21:10,EG,020
8708,CEUS-R 290,LEC,OPEN,,60,21,0,IN_PERSON,Brose M,TUTH,14:20,15:35,GA,1112
8709,SOC-S 554,LEC,OPEN,,15,9,0,IN_PERSON,Barber J,TUTH,14:20,15:35,BH,317
8710,SOC-S 554,LAB,OPEN,,15,9,0,IN_PERSON,Kim E,TUTH,17:30,19:30,BH,117
8711,SOC-S 100,LEC,CLOSED,,240,0,2,,Miller J,,,,WB,WEB
8712,INTL-I 202,LEC,CLOSED,,90,0,4,IN_PERSON,Hassoun N,TUTH,16:20,17:10,JH,124
8713,INTL-I 202,DIS,CLOSED,,30,0,2,IN_PERSON,Alnakhli A,FR,10:25,11:15,ED,1220
8714,INTL-I 202,DIS,CLOSED,,30,0,1,IN_PERSON,Alnakhli A,FR,11:35,12:25,ED,1220
8715,INTL-I 202,DIS,CLOSED,,30,0,2,IN_PERSON,Alnakhli A,FR,13:55,14:45,ED,1220
8716,INTL-I 205,LEC,CLOSED,,90,0,1,IN_PERSON,Nemes P,MOWE,12:45,13:35,LH,102
8717,INTL-I 205,DIS,CLOSED,,30,0,0,IN_PERSON,Day D,FR,10:25,11:15,WH,009
8718,INTL-I 205,DIS,CLOSED,,30,0,1,IN_PERSON,Day D,FR,11:35,12:25,WH,009
8719,INTL-I 205,DIS,CLOSED,,30,0,0,IN_PERSON,Day D,FR,13:55,14:45,WH,009
8720,INTL-I 210,LEC,CLOSED,,90,0,1,IN_PERSON,Macekura S,MOWE,09:10,10:00,SW,007
8721,INTL-I 210,DIS,CLOSED,,30,0,0,IN_PERSON,Rumiantsev A,FR,10:25,11:15,WI,C111
8722,INTL-I 210,DIS,CLOSED,,30,0,1,IN_PERSON,Rumiantsev A,FR,12:45,13:35,TE,F104
8723,INTL-I 210,DIS,CLOSED,,30,0,0,IN_PERSON,Rumiantsev A,FR,13:55,14:45,TE,F104
8724,INTL-I 305,LEC,CLOSED,GLOBAL BEAUTY REGIMES,35,0,0,IN_PERSON,Kousaleos N,TUTH,12:45,14:00,WH,009
8725,MELC-M 339,LEC,OPEN,,55,40,0,IN_PERSON,Gemeah I,MOWE,12:45,14:00,GA,1112
8726,PHIL-P 240,LEC,CLOSED,,40,0,9,IN_PERSON,Hoene A,MOWE,17:30,18:45,BH,340
8727,DSCI-D 590,LEC,OPEN,APPLIED DATA SCIENCE,40,21,0,,Scrivner O,,,,WB,WEB
8728,DSCI-D 590,LEC,OPEN,INTRO TO NLP FOR DATA SCIENCE,40,16,1,,Scrivner O,,,,WB,WEB
8729,MATH-D 116,LEC,CLOSED,,60,0,0,IN_PERSON,Lahiri A; Arkhipova Z,MOWEFR,09:10,10:00,BH,304
8730,MATH-D 117,LEC,OPEN,,60,33,0,IN_PERSON,Lahiri A; Yoo J,MOWEFR,09:10,10:00,AC,C002
8731,ECON-M 500,LEC,OPEN,,15,9,0,IN_PERSON,Valdivia D,TUTH,11:10,12:25,WY,329
8732,ECON-M 504,LEC,OPEN,,20,14,0,IN_PERSON,Hu B,TUTH,12:45,14:00,WY,329
8733,ECON-M 501,LEC,OPEN,,10,3,0,IN_PERSON,Torrens G,MOWE,09:35,10:50,BH,208
8734,ECON-E 471,LEC,CLOSED,,10,0,0,IN_PERSON,Hu B,TUTH,12:45,14:00,WY,329
8735,MELC-A 660,LEC,OPEN,,20,6,0,IN_PERSON,Dasan B,MOTUWETH,08:00,08:50,BH,229
8737,SPH-N 305,LEC,OPEN,,40,6,0,IN_PERSON,Greives M,TUTH,11:10,12:25,LH,008
8738,SPH-B 250,LEC,CLOSED,,67,0,7,IN_PERSON,de Siqueira A,TUTH,11:10,12:25,WH,003
8739,SPH-N 231,LEC,OPEN,,15,12,0,IN_PERSON,Thiagarajah K; Adewoye A,MOWE,17:30,18:45,CH,033
8740,SPH-F 458,LEC,OPEN,,10,9,0,IN_PERSON,Cooperman E,MOWE,09:35,10:50,GA,1134
8741,SPH-H 263,LEC,OPEN,,15,10,0,IN_PERSON,Finley K,MOWE,10:25,11:15,SB,150
8742,SPH-H 318,LEC,OPEN,,10,9,0,IN_PERSON,Finley K,MOWE,12:45,14:00,WY,005
8743,POLS-X 299,LEC,OPEN,DC INTERNSHIP STUDENTS,24,7,0,IN_PERSON,Barbour C,TH,18:00,19:30,WH,320
8744,POLS-Y 212,LEC,CLOSED,,50,0,1,IN_PERSON,Isaac J,TUTH,14:20,15:35,SE,105
8745,INFO-I 399,LEC,OPEN,PROBLEM SOLVING,25,22,0,IN_PERSON,Pierz D,MOWE,12:45,15:15,I,232
8746,EDUC-M 200,LEC,CLOSED,,20,0,1,IN_PERSON,Won J,MOWE,12:45,14:00,ED,3125
8747,FRIT-M 250,LEC,CLOSED,,10,0,0,IN_PERSON,Salvo D,WE,09:35,10:50,WB,WEB
8748,EDUC-M 300,LEC,CLOSED,,20,0,1,IN_PERSON,Bienz M,TUTH,12:45,14:00,ED,3275
8750,INFO-I 341,LEC,CLOSED,,25,0,1,IN_PERSON,Francisco M,MOWE,12:45,14:00,IF,4010
8751,INFO-I 440,LEC,OPEN,,17,6,0,IN_PERSON,Gordon G,TUTH,14:20,15:35,I,E130
8752,INFO-I 540,LEC,OPEN,,31,13,0,IN_PERSON,Gordon G,TUTH,14:20,15:35,I,E130
8753,POLS-Y 575,LEC,OPEN,,15,10,0,IN_PERSON,Wu J,MO,10:00,12:30,WH,108
8754,THTR-T 430,LEC,OPEN,,12,7,0,IN_PERSON,Milam H,TUTH,11:10,12:25,TH,A203
8755,THTR-T 531,LEC,OPEN,,12,7,0,IN_PERSON,Milam H,TUTH,11:10,12:25,TH,A203
8756,HISP-S 328,LEC,OPEN,,22,1,0,IN_PERSON,Dove P,MOWE,11:10,12:25,BH,337
8757,BIOT-T 105,LEC,OPEN,,63,1,0,IN_PERSON,Bollivar D,TUTH,09:35,10:50,GA,1100
8759,SPH-M 423,LEC,OPEN,,5,1,0,IN_PERSON,Brummett K,TUTH,14:20,15:35,SW,007
8765,CHEM-C 127,LAB,CLOSED,,28,0,4,IN_PERSON,Sandrick G,MO,16:10,19:10,CH,049
8766,CHEM-C 127,LAB,OPEN,,28,1,1,IN_PERSON,Datta S,MO,09:10,12:10,CH,049
8771,MSCH-P 352,LEC,OPEN,,72,18,1,IN_PERSON,Weaver K,TU,11:10,12:25,TV,245
8773,MSCH-P 362,LEC,OPEN,,12,8,0,IN_PERSON,Garland Jr J,MO,11:00,15:00,TV,127
8774,MSCH-P 422,LEC,CLOSED,,14,0,4,IN_PERSON,Carmichael S,TU,16:45,20:15,TV,157L
8775,CHEM-X 325,LEC,OPEN,,20,5,0,IN_PERSON,Brown L,TU,12:45,14:00,CX,A500
8776,CHEM-X 325,DIS,OPEN,,20,5,0,IN_PERSON,Dasmahanta M,TH,12:45,14:00,CX,A500
8777,CHEM-X 325,LAB,OPEN,,10,2,0,IN_PERSON,Dasmahanta M,TUTH,15:00,18:00,CX,A701
8778,MUS-E 508,LEC,OPEN,,25,25,0,,Tartell J,,,,ARR,
8779,SPH-K 200,LEC,CLOSED,,15,0,0,IN_PERSON,Lion M,MOWE,11:10,12:25,PH,154
8781,SPH-K 398,LAB,CLOSED,,2,0,2,IN_PERSON,Frey G,TH,17:00,19:00,PH,169
8782,BUS-G 350,LEC,CLOSED,,35,0,1,IN_PERSON,Dias De Sousa T,TUTH,15:55,17:10,HH,3006
8783,BUS-G 350,LEC,CLOSED,,35,0,1,IN_PERSON,Lin H,TUTH,12:45,14:00,HH,3055
8784,MSCH-C 241,LEC,CLOSED,,80,0,3,IN_PERSON,Bell T,TUTH,09:35,10:50,TV,245
8785,PACE-S 250,LEC,OPEN,,5,2,0,IN_PERSON,Fraley M,TUTH,14:20,15:35,BH,105
8786,PACE-C 440,LEC,OPEN,,24,23,0,IN_PERSON,Boveja R,MO,17:30,19:00,WH,009
8787,PACE-C 200,LEC,OPEN,,102,62,0,IN_PERSON,Boveja R,SA,11:00,16:30,WH,101
8788,SLAV-R 101,LEC,OPEN,,21,3,0,IN_PERSON,Shardakova M; Hardy E,MOTUWETH,13:55,14:45,BH,142
8789,HIST-W 203,LEC,CLOSED,,200,0,0,IN_PERSON,Hsia K,TUTH,12:45,14:00,SW,119
8790,BUS-K 201,LEC,CLOSED,,34,0,0,IN_PERSON,Hostetler K,TUTH,09:35,10:50,HH,4083
8791,BUS-K 201,LEC,CLOSED,,34,0,0,IN_PERSON,James C,TUTH,15:55,17:10,HH,4083
8792,BUS-K 201,LEC,CLOSED,,34,0,2,IN_PERSON,Oh H,MOWE,11:10,12:25,HH,4083
8793,SLAV-R 425,LEC,OPEN,,15,6,0,IN_PERSON,Shardakova M,WE,16:20,17:10,GA,0009
8794,MUS-A 111,LEC,OPEN,,40,8,0,,Zaman T,,,,WB,WEB
8795,SLAV-C 223,LEC,OPEN,,50,34,0,IN_PERSON,Cravens C,TUTH,18:40,21:10,WH,121
8797,CMLT-C 151,LEC,CLOSED,,35,0,5,IN_PERSON,Zeldenrust B,MOWE,09:35,10:50,WH,005
8798,CSCI-C 460,LEC,OPEN,,36,11,0,IN_PERSON,Pizer P,TUTH,12:45,14:00,FF,073
8800,THTR-T 120,LEC,CLOSED,,12,0,0,IN_PERSON,Rose S,TU,11:10,12:25,AD,A060
8801,STAT-S 350,LEC,OPEN,,70,2,0,IN_PERSON,Valdivia A,TUTH,12:45,14:00,SE,105
8802,CSCI-B 544,LEC,OPEN,,51,47,0,IN_PERSON,Huang Y,MOWE,12:45,14:00,SE,140
8803,INFO-I 520,LEC,OPEN,,21,15,0,IN_PERSON,Huang Y,MOWE,12:45,14:00,SE,140
8804,BUS-F 303,LEC,CLOSED,,50,0,30,IN_PERSON,Rearick T,MOWE,14:20,15:35,HH,1046
8805,STAT-S 301,LEC,CLOSED,,80,0,57,IN_PERSON,An H,MOWE,12:45,14:00,BH,104
8806,BUS-F 303,LEC,CLOSED,,50,0,26,IN_PERSON,Rearick T,MOWE,12:45,14:00,HH,3000
8807,NEUS-N 700,LEC,OPEN,,1,1,0,,Bradshaw H,,,,ARR,
8808,BUS-F 305,LEC,CLOSED,,50,0,23,IN_PERSON,Khoei S,TUTH,17:30,18:45,CG,2061
8809,BUS-F 365,LEC,CLOSED,,52,0,34,IN_PERSON,Renn G,TUTH,09:35,10:50,MN,C210
8810,BUS-F 260,LEC,CLOSED,,60,0,6,IN_PERSON,Musumeci B,TUTH,14:20,15:35,WB,WEB
8811,BUS-F 300,LEC,CLOSED,,60,0,25,IN_PERSON,Meng Y,MOWE,19:05,20:20,WB,WEB
8812,BUS-F 369,LEC,CLOSED,,50,0,16,IN_PERSON,Benrud E,MOWE,11:10,12:25,MN,C210
8813,MUS-M 523,LEC,OPEN,,10,7,0,IN_PERSON,Marsh D,TUTH,10:25,11:15,MU,204
8814,SPEA-V 161,LEC,CLOSED,,80,0,3,IN_PERSON,Berg M,TUTH,14:20,15:35,BH,203
8816,SPH-F 410,LEC,OPEN,,35,13,0,IN_PERSON,Turpin S,TUTH,09:35,10:50,WB,WEB
8817,SPH-F 180,LEC,OPEN,,75,54,0,IN_PERSON,McKinley J,FR,09:10,12:10,BH,203
8818,SPEA-V 182,LEC,OPEN,,100,3,0,IN_PERSON,Afoaku O,MOWE,17:30,18:45,MY,130
8819,SPEA-V 185,LEC,CLOSED,,100,0,8,IN_PERSON,Rabovsky T,MOWE,12:45,14:00,PV,167
8820,SPEA-V 186,LEC,CLOSED,,102,0,4,IN_PERSON,Lehmkuhler P,TUTH,19:05,20:20,PV,169
8821,SPEA-V 374,LEC,CLOSED,,62,0,18,IN_PERSON,Shassberger J,MOWE,12:45,14:00,GA,1100
8822,SOAD-M 404,LEC,CLOSED,,20,0,2,IN_PERSON,Behar E,TUTH,12:45,14:00,KH,112
8823,SPEA-V 512,LEC,OPEN,,40,11,0,IN_PERSON,Adams J,TUTH,12:45,14:00,PV,A223
8824,SPH-H 334,LEC,OPEN,,20,19,0,IN_PERSON,Aguree S,TUTH,15:10,17:40,PH,10
8827,EALC-C 467,DRL,OPEN,CONTMPRARY CHINA AND THE WORLD,10,5,0,,Bao Y,,,,ARR,
8828,SLST-S 632,LEC,OPEN,THE BILINGUAL MENTAL LEXICON,20,15,0,IN_PERSON,Sprouse R,TUTH,17:30,18:45,BH,015
8830,GNDR-G 695,LEC,OPEN,,2,2,0,,Friedman S,,,,ARR,
8831,EALC-J 201,DRL,OPEN,,14,2,1,IN_PERSON,Matsubara M,MOWEFR,15:10,16:00,BH,016
8832,EALC-J 201,DRL,OPEN,,14,2,0,IN_PERSON,Matsubara M,MOWEFR,15:10,16:00,BH,016
8834,PSY-K 300,LEC,CLOSED,,90,0,0,IN_PERSON,Hullinger R,FR,13:55,15:10,PY,101
8835,EDUC-X 105,LEC,CLOSED,,20,0,6,IN_PERSON,Koke A; Thakuri N,TUTH,15:10,16:00,BH,229
8836,EDUC-X 105,LEC,CLOSED,,20,0,7,IN_PERSON,Koke A; Thakuri N,TUTH,15:10,16:00,BH,138
8837,HISP-X 398,LEC,OPEN,,5,5,0,,Risner J,,,,ARR,
8838,CHEM-H 117,LEC,CLOSED,,40,0,7,IN_PERSON,De Souza R,MOWEFR,09:10,10:00,CH,001
8839,CHEM-H 117,DIS,CLOSED,,20,0,2,IN_PERSON,Samol J,MO,17:30,18:20,WH,111
8840,CHEM-H 117,DIS,CLOSED,,20,0,5,IN_PERSON,Samol J,MO,18:40,19:30,BH,304
8842,CHEM-H 127,LAB,CLOSED,,18,0,1,IN_PERSON,Robinson M,MO,10:30,13:30,CH,027
8843,CHEM-H 127,LAB,OPEN,,18,1,0,IN_PERSON,Sobel B,MO,14:00,17:00,CH,027
8844,BUS-F 369,LEC,CLOSED,,50,0,5,IN_PERSON,Benrud E,MOWE,09:35,10:50,MN,C210
8846,SWK-S 251,LEC,OPEN,,30,1,0,,Casey M,,,,WB,WEB
8848,MSCH-L 322,LEC,OPEN,,25,15,0,IN_PERSON,Pierce M,MOWE,14:20,15:35,TV,186
8849,BUS-A 312,LEC,CLOSED,,52,0,9,IN_PERSON,Li C,TUTH,17:30,18:45,HH,2057
8850,SPH-B 250,LEC,CLOSED,,75,0,1,IN_PERSON,Eastman-Mueller H,TUTH,12:45,14:00,SE,140
8851,SPH-B 630,LEC,OPEN,,16,8,0,,Sherwood-Laughlin C,,,,WB,WEB
8852,SPH-H 180,LEC,OPEN,,110,66,0,IN_PERSON,Lee S,MOWE,09:35,10:50,RB,110
8853,CHEM-N 331,LEC,OPEN,,190,19,0,IN_PERSON,Van Stappen C,MOWEFR,12:45,13:35,CH,122
8854,CHEM-N 331,DIS,OPEN,,40,7,0,IN_PERSON,Aljuboori Z,TH,09:10,10:00,JH,001
8855,CHEM-N 331,DIS,OPEN,,40,7,0,IN_PERSON,Aljuboori Z,TH,10:25,11:15,JH,001
8856,CHEM-N 331,DIS,OPEN,,41,4,0,IN_PERSON,Aljuboori Z,TH,11:35,12:25,WH,004
8857,CHEM-N 337,LEC,OPEN,,60,4,5,IN_PERSON,Dean N,TU,12:45,13:35,CH,122
8858,CHEM-N 337,LAB,OPEN,,20,3,0,IN_PERSON,Zoll J,WE,09:10,12:10,CH,027
8859,CHEM-N 337,LAB,CLOSED,,20,0,5,IN_PERSON,Yu S,WE,13:55,16:55,CH,027
8861,CHEM-N 337,LAB,OPEN,,20,1,0,IN_PERSON,Cheung K,WE,18:00,21:00,CH,027
8862,ECON-E 251,LEC,CLOSED,,315,0,45,IN_PERSON,Schwendel J,TUTH,14:20,15:35,WH,100
8863,ECON-E 251,LEC,CLOSED,,65,0,46,IN_PERSON,Valdivia D,TUTH,12:45,14:00,WH,004
8864,CHEM-P 360,LEC,OPEN,,40,6,0,IN_PERSON,Hill S,MOWEFR,11:35,12:25,JH,065
8865,CHEM-P 360,DIS,CLOSED,,22,0,0,IN_PERSON,Leon-Jaramillo A,FR,13:55,14:45,BH,227
8866,ECON-B 251,LEC,OPEN,,299,174,0,IN_PERSON,Glomm G,MOWE,14:20,15:35,JH,124
8867,ECON-B 251,LEC,CLOSED,,300,0,0,IN_PERSON,Graf P,TUTH,11:10,12:25,BH,013
8868,ECON-B 251,LEC,OPEN,,35,4,0,IN_PERSON,Mahmood K,TUTH,08:00,09:15,WH,111
8869,ECON-B 251,LEC,CLOSED,,60,0,0,IN_PERSON,Chang H,TUTH,14:20,15:35,AC,C002
8870,ECON-B 251,LEC,OPEN,,300,162,0,IN_PERSON,Raghav M,TUTH,17:30,18:45,WH,100
8871,ECON-B 251,LEC,OPEN,,300,13,0,IN_PERSON,Graf P,TUTH,12:45,14:00,BH,013
8872,BUS-A 310,LEC,CLOSED,,52,0,7,IN_PERSON,Andrews A,MOWE,08:00,09:15,HH,3034
8873,MUS-E 414,LEC,OPEN,,10,9,0,,Szmyt E,,,,ARR,
8874,BUS-M 432,LEC,CLOSED,,32,0,3,IN_PERSON,Wight K,MOWE,11:10,12:25,HH,2047
8875,MUS-E 514,LEC,OPEN,,10,9,0,,Szmyt E,,,,ARR,
8876,MUS-A 100,LAB,CLOSED,,11,0,2,IN_PERSON,Wurst F,TH,17:30,18:20,MC,405
8877,EDUC-L 442,LEC,OPEN,,18,18,0,IN_PERSON,Nyikos M,FR,11:10,13:40,ED,3025
8881,CEUS-T 171,LEC,OPEN,,10,9,0,IN_PERSON,Rabsal G,MOWEFR,08:00,08:50,WB,WEB
8882,CEUS-T 571,LEC,OPEN,,10,7,0,IN_PERSON,Rabsal G,MOWEFR,08:00,08:50,BH,015
8883,CEUS-T 271,LEC,OPEN,,5,5,0,IN_PERSON,Rabsal G,MOWEFR,09:10,10:00,WB,WEB
8884,CEUS-T 671,LEC,OPEN,,5,5,0,IN_PERSON,Rabsal G,MOWEFR,09:10,10:00,WB,WEB
8885,BUS-A 327,LEC,CLOSED,,52,0,7,IN_PERSON,Hagerty A,TUTH,12:45,14:00,HH,1030
8886,BUS-A 327,LEC,CLOSED,,52,0,3,IN_PERSON,Hagerty A,TUTH,11:10,12:25,HH,1030
8888,BUS-S 326,LEC,CLOSED,,32,0,1,IN_PERSON,Brown N,TUTH,15:55,17:10,HH,4057
8889,BUS-K 353,LEC,CLOSED,,45,0,2,IN_PERSON,Kan R,MOWE,11:10,12:25,HH,4059
8890,BUS-K 507,LEC,OPEN,,48,3,0,IN_PERSON,Baird J,TUTH,14:25,15:50,CG,1026
8891,BUS-S 364,LEC,OPEN,,32,7,0,IN_PERSON,Seo E,TUTH,09:35,10:50,CG,3075
8892,MSCH-T 311,LEC,CLOSED,,25,0,5,IN_PERSON,Pierce M,MOWE,12:45,14:00,TV,186
8893,EDUC-G 647,LEC,CLOSED,,8,0,1,IN_PERSON,Donovan T,TU,09:35,12:05,ED,0020
8894,BUS-K 303,LEC,CLOSED,,40,0,2,IN_PERSON,Naldi S,TUTH,15:55,17:10,LI,402
8895,BUS-K 303,LEC,CLOSED,,40,0,1,IN_PERSON,Briggs C,TUTH,15:55,17:10,HH,1049
8896,CHEM-C 103,LEC,OPEN,,312,3,27,IN_PERSON,Hill S; Oakley M; Scurek E,MOWEFR,09:10,10:00,BH,013
8897,CHEM-C 103,DIS,CLOSED,,42,0,9,IN_PERSON,Smith L,MOWE,10:25,11:15,BH,340
8898,CHEM-C 103,DIS,CLOSED,,42,0,5,IN_PERSON,Shosanya D,MOWE,11:35,12:25,BH,340
8899,CHEM-C 103,DIS,CLOSED,,42,0,1,IN_PERSON,Enciso N; Rosa G,MOWE,15:10,16:00,BH,340
8900,CHEM-C 103,DIS,CLOSED,,47,0,1,IN_PERSON,Rumon M,TUTH,08:00,08:50,BH,346
8901,CHEM-C 103,DIS,CLOSED,,44,0,3,IN_PERSON,Harmon A; Rosa G,TUTH,10:25,11:15,PH,019
8902,CHEM-C 103,DIS,OPEN,,47,1,3,IN_PERSON,Anderson M; Harmon A,TUTH,11:35,12:25,SE,140
8903,CHEM-C 103,DIS,OPEN,,48,1,5,IN_PERSON,Juarez D,TUTH,13:55,14:45,AC,C112
8904,CHEM-C 103,LAB,CLOSED,,26,0,3,IN_PERSON,Ducat N,MO,12:40,14:10,CH,045
8905,CHEM-C 103,LAB,CLOSED,,26,0,2,IN_PERSON,Ducat N,MO,14:25,15:55,CH,045
8906,CHEM-C 103,LAB,CLOSED,,26,0,2,IN_PERSON,Mehnert A,TU,11:30,13:00,CH,045
8907,CHEM-C 103,LAB,OPEN,,26,2,3,IN_PERSON,Mehnert A,TU,13:15,14:45,CH,045
8908,CHEM-C 103,LAB,CLOSED,,26,0,3,IN_PERSON,Ducat N,TU,15:00,16:30,CH,045
8909,CHEM-C 103,LAB,CLOSED,,26,0,0,IN_PERSON,Ducat N,TU,16:45,18:15,CH,045
8910,CHEM-C 103,LAB,CLOSED,,26,0,3,IN_PERSON,Thennakoon S,WE,12:40,14:10,CH,045
8911,CHEM-C 103,LAB,CLOSED,,26,0,4,IN_PERSON,Thennakoon S,WE,14:25,15:55,CH,045
8912,CHEM-C 103,LAB,CLOSED,,26,0,2,IN_PERSON,Mehnert A,TH,11:30,13:00,CH,045
8913,CHEM-C 103,LAB,CLOSED,,26,0,2,IN_PERSON,Mehnert A,TH,13:15,14:45,CH,045
8914,CHEM-C 103,LAB,CLOSED,,26,0,1,IN_PERSON,Thennakoon S,TH,15:00,16:30,CH,045
8915,CHEM-C 103,LAB,CLOSED,,26,0,2,IN_PERSON,Thennakoon S,TH,16:45,18:15,CH,045
8916,BUS-K 303,LEC,CLOSED,,38,0,2,IN_PERSON,Pal A,TUTH,15:55,17:10,CG,3075
